date,league,home_team,away_team,result,selection,model_probability,market_probability,edge,fair_odds,reference_odds,odds_source,profit_units
2025-11-09,La Liga,Ath Bilbao,Oviedo,H,A,0.18942062455568492,0.1247099392006637,0.06471068535502122,5.279256165191373,7.53,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,La Liga,Celta,Barcelona,A,A,0.6516171121954729,0.5763445581068622,0.07527255408861067,1.5346435526082667,1.63,Media mercato riportata da Football-Data.co.uk,0.6299999999999999
2025-11-09,La Liga,Mallorca,Getafe,H,A,0.4056069951617563,0.2890043382786139,0.11660265688314242,2.4654407146040453,3.25,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,La Liga,Valencia,Betis,D,A,0.48000126601743426,0.4235440078257342,0.056457258191700055,2.08332783848049,2.22,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Ligue 1,Angers,Auxerre,H,A,0.42659796502144665,0.3349580242214104,0.09163994080003623,2.34412745018539,2.81,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Ligue 1,Lorient,Toulouse,D,A,0.51902198590538,0.3946150197111217,0.12440696619425828,1.9267006546083087,2.38,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Ligue 1,Lyon,Paris SG,A,A,0.6748276618976812,0.5238783198088114,0.1509493420888698,1.4818598235702172,1.79,Media mercato riportata da Football-Data.co.uk,0.79
2025-11-09,Ligue 1,Metz,Nice,H,A,0.5111490880732777,0.4567163725356074,0.05443271553767037,1.9563763749816985,2.06,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Ligue 1,Strasbourg,Lille,H,A,0.50831017286558,0.3823575862864918,0.1259525865790882,1.9673027481675933,2.46,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Premier League,Aston Villa,Bournemouth,H,D,0.33175219651893445,0.2749608854377934,0.05679131108114105,3.014298052862857,3.45,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Premier League,Brentford,Newcastle,H,A,0.45591269379459753,0.387107119948685,0.06880557384591252,2.193402407107643,2.45,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Serie A,Atalanta,Sassuolo,A,D,0.2677278323111768,0.2040101291742457,0.06371770313693109,3.7351365054855865,4.61,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Serie A,Bologna,Napoli,H,A,0.4532490657707921,0.3695816641654987,0.0836674016052934,2.2062924681364917,2.55,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Serie A,Genoa,Fiorentina,D,A,0.45358587842292186,0.3446842085488496,0.10890166987407224,2.2046541737077705,2.73,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Serie A,Inter,Lazio,H,D,0.2603686687949905,0.1872996708986234,0.07306899789636709,3.8407078878886987,5.02,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-09,Serie A,Roma,Udinese,H,A,0.2242741941036385,0.1553094363134672,0.0689647577901713,4.4588277487596,6.05,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-21,Bundesliga,Mainz,Hoffenheim,D,D,0.3293698146874906,0.2646286662264242,0.06474114846106638,3.036100927915359,3.56,Media mercato riportata da Football-Data.co.uk,2.56
2025-11-21,Ligue 1,Nice,Marseille,A,A,0.6216382644582241,0.4907088781830695,0.1309293862751546,1.6086525833018486,1.92,Media mercato riportata da Football-Data.co.uk,0.9199999999999999
2025-11-22,Bundesliga,Augsburg,Hamburg,H,A,0.46229713198825384,0.3246875992905376,0.13760953269771625,2.1631109751842637,2.89,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Bundesliga,Bayern Munich,Freiburg,H,D,0.18064951003942134,0.1291363835148586,0.05151312652456275,5.535581025278065,7.25,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Bundesliga,Dortmund,Stuttgart,D,D,0.3146389040228301,0.2327406930084063,0.08189821101442382,3.1782465143834857,4.03,Media mercato riportata da Football-Data.co.uk,3.0300000000000002
2025-11-22,Bundesliga,FC Koln,Ein Frankfurt,A,A,0.5114964163357313,0.4285446427525108,0.08295177358322048,1.955047910528525,2.19,Media mercato riportata da Football-Data.co.uk,1.19
2025-11-22,Bundesliga,Heidenheim,M'gladbach,A,D,0.34214116520038573,0.2622589961751619,0.07988216902522383,2.922770194619284,3.58,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Bundesliga,Wolfsburg,Leverkusen,A,A,0.6054070353452129,0.4737198697068404,0.13168716563837252,1.6517812671763614,1.98,Media mercato riportata da Football-Data.co.uk,0.98
2025-11-22,La Liga,Alaves,Celta,A,A,0.4380430685027781,0.3209713606968457,0.1170717078059324,2.282880547380829,2.94,Media mercato riportata da Football-Data.co.uk,1.94
2025-11-22,La Liga,Osasuna,Sociedad,A,A,0.432544775166099,0.3518822959413964,0.0806624792247026,2.311899385713296,2.68,Media mercato riportata da Football-Data.co.uk,1.6800000000000002
2025-11-22,Ligue 1,Lens,Strasbourg,H,D,0.32107334973591767,0.2555658212380413,0.06550752849787639,3.114553110130437,3.68,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Ligue 1,Rennes,Monaco,H,A,0.5404802110503535,0.3879173290937997,0.15256288195655376,1.8502065007276198,2.42,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Premier League,Fulham,Sunderland,H,A,0.32151505395712304,0.2541119526733294,0.06740310128379362,3.1102742708071114,3.74,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Premier League,Newcastle,Man City,H,A,0.5421872580844276,0.4790827595166949,0.0631044985677327,1.8443812263922355,1.98,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Premier League,Wolves,Crystal Palace,A,A,0.5568158334223283,0.4823415163589106,0.07447431706341773,1.7959259417135318,1.97,Media mercato riportata da Football-Data.co.uk,0.97
2025-11-22,Serie A,Cagliari,Genoa,D,A,0.4274619807364645,0.3464914472259697,0.08097053351049482,2.3393893376836057,2.72,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Serie A,Fiorentina,Juventus,D,A,0.5676119113152065,0.472136450521982,0.0954754607932245,1.7617671159911223,2.0,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Serie A,Napoli,Atalanta,H,A,0.33596221684500155,0.277880805044215,0.058081411800786575,2.976525186048992,3.4,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-22,Serie A,Udinese,Bologna,A,A,0.5171094469289093,0.4528601252609602,0.06424932166794906,1.9338265930722345,2.08,Media mercato riportata da Football-Data.co.uk,1.08
2025-11-23,Bundesliga,RB Leipzig,Werder Bremen,H,D,0.2553532458446115,0.187327155402455,0.06802609044215649,3.916143680462647,5.0,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Bundesliga,St Pauli,Union Berlin,A,A,0.45125913040190185,0.3221573802178195,0.12910175018408238,2.2160216439485154,2.91,Media mercato riportata da Football-Data.co.uk,1.9100000000000001
2025-11-23,La Liga,Betis,Girona,D,D,0.2854124574362914,0.2155246476420461,0.0698878097942453,3.5037013064617755,4.35,Media mercato riportata da Football-Data.co.uk,3.3499999999999996
2025-11-23,La Liga,Getafe,Ath Madrid,A,A,0.6270312766570649,0.5401200059630292,0.0869112706940357,1.594816777452265,1.74,Media mercato riportata da Football-Data.co.uk,0.74
2025-11-23,La Liga,Oviedo,Vallecano,D,A,0.5336496355425702,0.4288624572445473,0.10478717829802286,1.8738886591448412,2.19,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Ligue 1,Auxerre,Lyon,D,A,0.5994066062753042,0.4740420409709993,0.1253645653043049,1.6683166143496013,1.98,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Ligue 1,Brest,Metz,H,A,0.3440448877941475,0.2178702570379437,0.1261746307562038,2.906597468753352,4.26,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Ligue 1,Lille,Paris FC,H,A,0.25141664781502693,0.184498507732658,0.06691814008236893,3.9774613522638456,5.08,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Ligue 1,Nantes,Lorient,D,A,0.5276973203308736,0.3480840543881334,0.17961326594274019,1.8950257306081941,2.7,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Ligue 1,Toulouse,Angers,A,A,0.26292928338362964,0.1663028335106791,0.09662644987295055,3.8033040182174758,5.64,Media mercato riportata da Football-Data.co.uk,4.64
2025-11-23,Premier League,Leeds,Aston Villa,A,A,0.4683507883918738,0.3985912140491299,0.06975957434274388,2.135151738366009,2.37,Media mercato riportata da Football-Data.co.uk,1.37
2025-11-23,Serie A,Cremonese,Roma,A,A,0.7439288699474866,0.5809186888508098,0.16301018109667686,1.3442145350140655,1.62,Media mercato riportata da Football-Data.co.uk,0.6200000000000001
2025-11-23,Serie A,Lazio,Lecce,H,D,0.3432450666081968,0.2542727344145764,0.08897233219362044,2.9133703504658603,3.7,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-23,Serie A,Verona,Parma,A,D,0.3764251633550125,0.3086785761566821,0.06774658719833043,2.656570541371816,3.05,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-24,La Liga,Espanol,Sevilla,H,A,0.35449872047190606,0.2614047680278819,0.09309395244402419,2.8208846527536333,3.59,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-24,Serie A,Sassuolo,Pisa,D,D,0.38547567472903227,0.2919026388721533,0.09357303585687898,2.594197417782442,3.22,Media mercato riportata da Football-Data.co.uk,2.22
2025-11-24,Serie A,Torino,Como,A,A,0.5589610207095691,0.430883584258835,0.1280774364507341,1.78903351566547,2.18,Media mercato riportata da Football-Data.co.uk,1.1800000000000002
2025-11-28,Bundesliga,M'gladbach,RB Leipzig,D,A,0.5120379338674171,0.420485007169129,0.09155292669828813,1.9529803045001188,2.24,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-28,Ligue 1,Metz,Rennes,A,A,0.6091721234167681,0.5003282576928778,0.10884386572389027,1.6415721625459954,1.88,Media mercato riportata da Football-Data.co.uk,0.8799999999999999
2025-11-28,Serie A,Como,Sassuolo,H,D,0.3113152529556918,0.2507818402367042,0.0605334127189876,3.212177978771653,3.76,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Bundesliga,Hoffenheim,Augsburg,H,A,0.2803204224269781,0.2118247528417883,0.06849566958518977,3.567346222376982,4.44,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Bundesliga,Leverkusen,Dortmund,A,A,0.5217441256911339,0.3617876145582553,0.15995651113287862,1.9166483162131234,2.59,Media mercato riportata da Football-Data.co.uk,1.5899999999999999
2025-11-29,Bundesliga,Union Berlin,Heidenheim,A,A,0.27210825318440246,0.1866321639662422,0.08547608921816027,3.6750079731037024,5.02,Media mercato riportata da Football-Data.co.uk,4.02
2025-11-29,Bundesliga,Werder Bremen,FC Koln,D,A,0.4819474957784289,0.3246311010215664,0.1573163947568625,2.0749148169860834,2.89,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,La Liga,Levante,Ath Bilbao,A,A,0.5537227326465499,0.4416042920903127,0.11211844055623721,1.805958002158304,2.14,Media mercato riportata da Football-Data.co.uk,1.1400000000000001
2025-11-29,La Liga,Mallorca,Osasuna,D,A,0.36364958441732065,0.2857661056297156,0.07788347878760504,2.7499000214789464,3.3,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Ligue 1,Marseille,Toulouse,D,A,0.2726560993144822,0.1746635291023699,0.0979925702121123,3.6676238034440507,5.38,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Ligue 1,Monaco,Paris SG,H,A,0.6943298986714646,0.5993758786864196,0.09495401998504494,1.4402375612996166,1.57,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Ligue 1,Paris FC,Auxerre,D,A,0.3017379711251894,0.2199832354286821,0.08175473569650732,3.3141337706718574,4.27,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Premier League,Sunderland,Bournemouth,H,A,0.526684839434058,0.4023905980506197,0.12429424138343825,1.8986686631696792,2.35,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Premier League,Tottenham,Fulham,A,D,0.3429318393758479,0.279871849735719,0.06305998964012893,2.916031365941544,3.39,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Serie A,Genoa,Verona,H,A,0.32899611555589703,0.2274483366608758,0.10154777889502123,3.0395495652291316,4.13,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Serie A,Juventus,Cagliari,H,D,0.25716555339757846,0.1908057468391523,0.06635980655842616,3.8885456733546193,4.92,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Serie A,Milan,Lazio,H,D,0.3254125662716867,0.2494595927035534,0.0759529735681333,3.0730220761207505,3.78,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-29,Serie A,Parma,Udinese,A,A,0.41599670028519015,0.3370686235620785,0.07892807672311164,2.4038652213213263,2.8,Media mercato riportata da Football-Data.co.uk,1.7999999999999998
2025-11-30,Bundesliga,Ein Frankfurt,Wolfsburg,D,A,0.3053804079873065,0.2225019146024532,0.08287849338485329,3.2746043093948787,4.22,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Bundesliga,Freiburg,Mainz,H,A,0.3829754428612135,0.2369855630274595,0.145989879833754,2.6111334777211552,3.95,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Bundesliga,Hamburg,Stuttgart,H,A,0.4955186343578934,0.4355097850195544,0.060008849338339,2.018087576657591,2.15,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,La Liga,Celta,Espanol,A,D,0.33870348060667715,0.2744114499732477,0.06429203063342948,2.9524349682171116,3.42,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,La Liga,Sevilla,Betis,A,A,0.5502769653575066,0.397782340862423,0.1524946244950836,1.8172666910567756,2.35,Media mercato riportata da Football-Data.co.uk,1.35
2025-11-30,La Liga,Sociedad,Villarreal,A,A,0.49614622335127384,0.3860792460104256,0.11006697734084825,2.015534842219277,2.43,Media mercato riportata da Football-Data.co.uk,1.4300000000000002
2025-11-30,Ligue 1,Angers,Lens,A,A,0.6566220071643033,0.5429020736373649,0.11371993352693843,1.5229462142437376,1.73,Media mercato riportata da Football-Data.co.uk,0.73
2025-11-30,Ligue 1,Le Havre,Lille,A,A,0.657324482443605,0.5133661655138897,0.14395831692971528,1.5213186587581495,1.83,Media mercato riportata da Football-Data.co.uk,0.8300000000000001
2025-11-30,Ligue 1,Lorient,Nice,H,A,0.4060729764043093,0.3303895271699616,0.07568344923434767,2.4626115454783264,2.84,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Ligue 1,Lyon,Nantes,H,A,0.23239610533132743,0.1382101167315175,0.09418598859980992,4.302998101342097,6.78,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Premier League,Aston Villa,Wolves,H,A,0.2162131963426235,0.1441800497524582,0.0720331465901653,4.625064597885802,6.57,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Premier League,Chelsea,Arsenal,D,A,0.5921869263136704,0.4337640320554944,0.15842289425817602,1.688655989460866,2.18,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Premier League,Crystal Palace,Man United,A,A,0.3997272040785923,0.3228213168629658,0.07690588721562652,2.5017061380775703,2.93,Media mercato riportata da Football-Data.co.uk,1.9300000000000002
2025-11-30,Premier League,Nott'm Forest,Brighton,A,D,0.3351169682670942,0.2810466024472793,0.05407036581981489,2.9840327249648015,3.36,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Premier League,West Ham,Liverpool,A,A,0.6544206134839242,0.5449254274281556,0.10949518605576858,1.5280692255036445,1.74,Media mercato riportata da Football-Data.co.uk,0.74
2025-11-30,Serie A,Atalanta,Fiorentina,H,D,0.3246893088442048,0.2485441809435395,0.07614512790066533,3.079867346293895,3.78,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Serie A,Lecce,Torino,H,A,0.418864538328896,0.3610771113831089,0.05778742694578709,2.387406687588319,2.61,Media mercato riportata da Football-Data.co.uk,-1.0
2025-11-30,Serie A,Roma,Napoli,A,A,0.3891859662666093,0.3050322044462913,0.08415376182031797,2.569465722499759,3.08,Media mercato riportata da Football-Data.co.uk,2.08
2025-12-01,La Liga,Vallecano,Valencia,D,A,0.3345857334372872,0.2279940410648357,0.1065916923724515,2.9887705902063937,4.11,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-01,Serie A,Bologna,Cremonese,A,A,0.21527461568491954,0.1248819665667057,0.09039264911821385,4.645229521457472,7.53,Media mercato riportata da Football-Data.co.uk,6.53
2025-12-02,La Liga,Barcelona,Ath Madrid,H,D,0.2903264949106836,0.2238175917302148,0.06650890318046879,3.444398005451212,4.21,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-02,Premier League,Bournemouth,Everton,A,A,0.35127877214074393,0.2806057175644137,0.07067305457633022,2.846741902181719,3.38,Media mercato riportata da Football-Data.co.uk,2.38
2025-12-02,Premier League,Fulham,Man City,A,A,0.6332362242191453,0.561489319820814,0.07174690439833131,1.579189505832705,1.69,Media mercato riportata da Football-Data.co.uk,0.69
2025-12-02,Premier League,Newcastle,Tottenham,D,D,0.30820911782587596,0.2505317891751359,0.057677328650740045,3.2445503463818817,3.78,Media mercato riportata da Football-Data.co.uk,2.78
2025-12-03,La Liga,Ath Bilbao,Real Madrid,A,A,0.5846660488133769,0.528600206357785,0.056065842455591874,1.7103780902441217,1.79,Media mercato riportata da Football-Data.co.uk,0.79
2025-12-03,Premier League,Burnley,Crystal Palace,A,A,0.6421661622894984,0.5363663109809145,0.10579985130858394,1.5572293570167663,1.77,Media mercato riportata da Football-Data.co.uk,0.77
2025-12-03,Premier League,Leeds,Chelsea,H,A,0.6296735871053111,0.5339195457120816,0.09575404139322952,1.588124419506186,1.78,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-03,Premier League,Wolves,Nott'm Forest,A,A,0.5230917730209527,0.4234211679288978,0.09967060509205489,1.9117104331899797,2.24,Media mercato riportata da Football-Data.co.uk,1.2400000000000002
2025-12-05,Bundesliga,Mainz,M'gladbach,A,D,0.3987885255750256,0.2759345842095591,0.12285394136546651,2.5075947171701314,3.41,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-05,Ligue 1,Brest,Monaco,H,A,0.6156975521134436,0.4669808869920208,0.1487166651214228,1.6241740714534267,2.02,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-05,Ligue 1,Lille,Marseille,H,D,0.3226179090678857,0.2698774087592706,0.0527405003086151,3.0996419352205855,3.49,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Bundesliga,Augsburg,Leverkusen,H,A,0.5899220410995166,0.498602316161789,0.09131972493772761,1.6951392393072249,1.88,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Bundesliga,FC Koln,St Pauli,D,A,0.3444325145341438,0.2548550391164288,0.08957747541771499,2.903326363808982,3.68,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Bundesliga,Heidenheim,Freiburg,H,A,0.6018822612524717,0.4859671431121863,0.11591511814028538,1.6614545142418307,1.93,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Bundesliga,RB Leipzig,Ein Frankfurt,H,A,0.34939721390470063,0.2309537277972621,0.11844348610743854,2.862072049242939,4.06,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Bundesliga,Wolfsburg,Union Berlin,H,A,0.37228136843923076,0.277721758555428,0.09455960988380274,2.686140335715551,3.38,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,La Liga,Alaves,Sociedad,H,A,0.39519570006733484,0.3405063343734808,0.05468936569385402,2.5303919041366503,2.77,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,La Liga,Ath Bilbao,Ath Madrid,H,D,0.33950096666606444,0.2883162132257736,0.05118475344029083,2.9454997133590113,3.28,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,La Liga,Betis,Barcelona,A,A,0.6085060127567762,0.5472547788801759,0.06125123387660025,1.6433691352852853,1.73,Media mercato riportata da Football-Data.co.uk,0.73
2025-12-06,La Liga,Villarreal,Getafe,H,A,0.21740485663992304,0.1590161140174907,0.05838874262243235,4.599713251375293,5.95,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Ligue 1,Nantes,Lens,A,A,0.6565507522771235,0.5671415094899347,0.08940924278718876,1.5231114982835479,1.66,Media mercato riportata da Football-Data.co.uk,0.6599999999999999
2025-12-06,Ligue 1,Paris SG,Rennes,H,D,0.2113577001434862,0.1601528731971427,0.05120482694634351,4.73131567632086,5.86,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Ligue 1,Toulouse,Strasbourg,H,A,0.4170500837683697,0.3378455937817717,0.07920448998659801,2.3977935478737407,2.78,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Premier League,Aston Villa,Arsenal,H,A,0.6806814853551401,0.4960088838451175,0.18467260151002257,1.4691159103266311,1.91,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Premier League,Bournemouth,Chelsea,D,A,0.5287561549061982,0.4392796968749762,0.089476458031222,1.8912309402382292,2.16,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Premier League,Everton,Nott'm Forest,H,A,0.33276492142176933,0.269891201604231,0.06287371981753831,3.00512444559182,3.52,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Premier League,Leeds,Liverpool,D,A,0.6190470438905975,0.5160976917149653,0.10294935217563217,1.6153861162395393,1.84,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Serie A,Inter,Como,H,D,0.29873240714672805,0.2238760839242691,0.07485632322245894,3.3474774616897562,4.21,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Serie A,Sassuolo,Fiorentina,H,A,0.5285821111709613,0.3773732524464726,0.15120885872448875,1.891853656917584,2.5,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-06,Serie A,Verona,Atalanta,H,A,0.6772089155954578,0.5688474716274308,0.10836144396802705,1.4766491949101375,1.66,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Bundesliga,Dortmund,Hoffenheim,H,D,0.29246335037402094,0.2126620577651462,0.07980129260887472,3.4192318412585223,4.41,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Bundesliga,Hamburg,Werder Bremen,H,A,0.3879880690902702,0.3170494146012382,0.07093865448903203,2.5773988420436136,2.96,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,La Liga,Elche,Girona,H,A,0.3602673372339104,0.2812983960715037,0.07896894116240671,2.7757165211753043,3.34,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,La Liga,Espanol,Vallecano,H,A,0.42206239669837253,0.2932380590520781,0.12882433764629442,2.3693179203421226,3.18,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,La Liga,Real Madrid,Celta,A,A,0.16876331064200117,0.106510458147681,0.06225285249432018,5.925458538327132,8.81,Media mercato riportata da Football-Data.co.uk,7.8100000000000005
2025-12-07,La Liga,Valencia,Sevilla,D,D,0.34842216612462157,0.2819049995905491,0.06651716653407247,2.8700814621602633,3.33,Media mercato riportata da Football-Data.co.uk,2.33
2025-12-07,Ligue 1,Auxerre,Metz,H,A,0.3391184599070289,0.2539351257640524,0.08518333414297646,2.9488220731898678,3.7,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Ligue 1,Le Havre,Paris FC,D,A,0.5379311996174454,0.3601092941283298,0.17782190548911558,1.8589737883044504,2.61,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Ligue 1,Lorient,Lyon,H,A,0.5210184549554916,0.4245482521896945,0.0964702027657971,1.9193178101252206,2.22,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Ligue 1,Nice,Angers,A,A,0.3606184300792329,0.2522912562675007,0.10832717381173218,2.773014124043206,3.72,Media mercato riportata da Football-Data.co.uk,2.72
2025-12-07,Premier League,Fulham,Crystal Palace,A,A,0.43029466445351094,0.3418901821347642,0.08840448231874676,2.3239888444120833,2.77,Media mercato riportata da Football-Data.co.uk,1.77
2025-12-07,Serie A,Cagliari,Roma,H,A,0.7100614060139836,0.5598921373829122,0.15016926863107138,1.408328901599683,1.68,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Serie A,Cremonese,Lecce,H,A,0.3894341561284724,0.2991497036846173,0.09028445244385508,2.567828179072472,3.15,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-07,Serie A,Lazio,Bologna,D,D,0.38852354819552753,0.3111578139724954,0.07736573422303211,2.57384656514241,3.02,Media mercato riportata da Football-Data.co.uk,2.02
2025-12-07,Serie A,Napoli,Juventus,H,A,0.3581881534193,0.2866690287976346,0.07151912462166538,2.791828792923216,3.28,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-08,La Liga,Osasuna,Levante,H,A,0.2857473824545123,0.2041266219325895,0.0816207605219228,3.4995946118918115,4.59,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-08,Premier League,Wolves,Man United,A,A,0.6278944229426466,0.5338237583683636,0.09407066457428304,1.5926244340783744,1.77,Media mercato riportata da Football-Data.co.uk,0.77
2025-12-08,Serie A,Pisa,Parma,A,A,0.37860874712328196,0.2909166724581277,0.08769207466515427,2.6412490667427226,3.23,Media mercato riportata da Football-Data.co.uk,2.23
2025-12-08,Serie A,Torino,Milan,A,A,0.6490207116281578,0.524501549851631,0.12451916177652678,1.5407828780862207,1.79,Media mercato riportata da Football-Data.co.uk,0.79
2025-12-08,Serie A,Udinese,Genoa,A,D,0.3860666182627068,0.311255937803054,0.07481068045965278,2.590226537844642,3.02,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-12,Bundesliga,Union Berlin,RB Leipzig,H,A,0.5020734281866807,0.4295434453144733,0.07252998287220735,1.9917405380556816,2.19,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-12,Ligue 1,Angers,Nantes,H,A,0.4012440446108757,0.2579302447931173,0.14331379981775838,2.49224882819082,3.64,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-12,Serie A,Lecce,Pisa,H,D,0.4184988007152107,0.3329643261261187,0.08553447458909197,2.389493107963533,2.83,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-13,Bundesliga,Ein Frankfurt,Augsburg,H,D,0.37280701463490834,0.230335359188492,0.14247165544641635,2.682352962106426,4.06,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-13,Bundesliga,Hoffenheim,Hamburg,H,A,0.30979361200208566,0.2222748708951377,0.08751874110694796,3.2279555202489703,4.21,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-13,Bundesliga,Leverkusen,FC Koln,H,A,0.3136236705180274,0.1772996335619656,0.13632403695606182,3.188534839695778,5.28,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-13,Bundesliga,M'gladbach,Wolfsburg,A,A,0.42561311884177677,0.2705816954244083,0.15503142341736847,2.3495516367571216,3.47,Media mercato riportata da Football-Data.co.uk,2.47
2025-12-13,Bundesliga,St Pauli,Heidenheim,H,D,0.3435063399917375,0.2811038661661068,0.062402473825630744,2.9111544201019792,3.33,Media mercato riportata da Football-Data.co.uk,-1.0
2025-12-13,La Liga,Getafe,Espanol,A,A,0.3520994553254682,0.2960599539956964,0.05603950132977181,2.840106637130795,3.18,Media mercato riportata da Football-Data.co.uk,2.18
2025-12-13,La Liga,Mallorca,Elche,H,A,0.37939037636147044,0.3038808265571571,0.07550954980431335,2.6358075014723976,3.1,Media mercato riportata da Football-Data.co.uk,-1.0
